year,quarter,month,location,beverage_group,tax,price,under_report
2013,4,12,Non-Berkeley,soda,Non-taxed,4.647972738314346,
2013,4,12,Berkeley,soda,Taxed,4.601705720888686,
2013,4,12,Non-Berkeley,soda,Taxed,2.667443591902053,
2013,4,12,Non-Berkeley,soda,Taxed,4.160827957194321,
2013,4,12,Non-Berkeley,soda,Taxed,3.328943575430829,
2013,4,12,Berkeley,fruit drinks/flavored waters,Non-taxed,4.530395682831416,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.973396774332936,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.374841058584031,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.284457753567193,
2013,4,12,Berkeley,fruit drinks/flavored waters,Taxed,3.197044774887265,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.011764957217392,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.40344962030593,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.143885498841475,
2013,4,12,Berkeley,milk substitutes,Non-taxed,5.912990381484455,
2013,4,12,Non-Berkeley,milk substitutes,Non-taxed,6.253366683924479,
2013,4,12,Non-Berkeley,milk substitutes,Non-taxed,5.964866203715411,
2013,4,12,Non-Berkeley,milk substitutes,Non-taxed,5.618453291302494,
2013,4,12,Berkeley,milk substitutes,Taxed,4.346445470837765,
2013,4,12,Non-Berkeley,milk substitutes,Taxed,5.06154590560542,
2013,4,12,Non-Berkeley,milk substitutes,Taxed,5.565735964393783,
2013,4,12,Non-Berkeley,milk substitutes,Taxed,5.292178569160086,
2013,4,12,Berkeley,water,Non-taxed,.9447330169959053,
2013,4,12,Non-Berkeley,water,Non-taxed,.8654923907173029,
2013,4,12,Non-Berkeley,water,Non-taxed,.7928458162116245,
2013,4,12,Non-Berkeley,water,Non-taxed,.9647851237684382,
2013,4,12,Berkeley,milk,Non-taxed,2.644488405033949,
2013,4,12,Non-Berkeley,milk,Non-taxed,2.689239455651013,
2013,4,12,Non-Berkeley,milk,Non-taxed,2.534951434577727,
2013,4,12,Non-Berkeley,milk,Non-taxed,2.716951841989367,
2013,4,12,Berkeley,soda,Non-taxed,4.947450973203627,
2013,4,12,Berkeley,soda,Non-taxed,5.210478371852592,
2013,4,12,Non-Berkeley,soda,Non-taxed,5.078030475040159,
2013,4,12,Non-Berkeley,soda,Non-taxed,5.272937918186651,
2013,4,12,Non-Berkeley,soda,Non-taxed,5.072833070960836,
2013,4,12,Berkeley,soda,Taxed,9.978778719960287,
2013,4,12,Berkeley,soda,Taxed,10.27603057057988,
2013,4,12,Non-Berkeley,soda,Taxed,10.34149978797664,
2013,4,12,Non-Berkeley,soda,Taxed,9.283461055835419,
2013,4,12,Non-Berkeley,soda,Taxed,10.72193207170831,
2013,4,12,Berkeley,fruit drinks/flavored waters,Non-taxed,11.17447748616438,
2013,4,12,Berkeley,fruit drinks/flavored waters,Non-taxed,10.63889140448308,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.00077934305665,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,10.05724102090443,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,10.83628970285065,
2013,4,12,Berkeley,fruit drinks/flavored waters,Taxed,12.15680288388065,
2013,4,12,Berkeley,fruit drinks/flavored waters,Taxed,11.85758817909639,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.83634498851006,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.68979847741208,
2013,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.03070495679001,
2013,4,12,Berkeley,milk substitutes,Non-taxed,9.648392246475654,
2013,4,12,Berkeley,milk substitutes,Non-taxed,10.40680170890492,
2013,4,12,Non-Berkeley,milk substitutes,Non-taxed,9.944262738923273,
2013,4,12,Non-Berkeley,milk substitutes,Non-taxed,10.54989949885488,
2013,4,12,Non-Berkeley,milk substitutes,Non-taxed,10.61156294673195,
2013,4,12,Berkeley,milk substitutes,Taxed,11.22253961378378,
2013,4,12,Berkeley,milk substitutes,Taxed,12.91893079889661,
2013,4,12,Non-Berkeley,milk substitutes,Taxed,12.98552025011283,
2013,4,12,Non-Berkeley,milk substitutes,Taxed,15.03325291435858,
2013,4,12,Non-Berkeley,milk substitutes,Taxed,12.81916632468712,
2013,4,12,Berkeley,water,Non-taxed,3.472176507891789,
2013,4,12,Berkeley,water,Non-taxed,3.168259409236867,
2013,4,12,Non-Berkeley,water,Non-taxed,2.577187115321991,
2013,4,12,Non-Berkeley,water,Non-taxed,2.07987184602903,
2013,4,12,Non-Berkeley,water,Non-taxed,3.425317208629755,
2013,4,12,Berkeley,milk,Non-taxed,5.874511030105974,
2013,4,12,Berkeley,milk,Non-taxed,6.053663203291781,
2013,4,12,Non-Berkeley,milk,Non-taxed,5.828112174783997,
2013,4,12,Non-Berkeley,milk,Non-taxed,5.601355531975322,
2013,4,12,Non-Berkeley,milk,Non-taxed,5.769479445017954,
2014,1,1,Berkeley,soda,Non-taxed,5.654423124988872,
2014,1,1,Non-Berkeley,soda,Non-taxed,6.610434343394327,
2014,1,1,Non-Berkeley,soda,Non-taxed,4.977847542569233,
2014,1,1,Non-Berkeley,soda,Non-taxed,4.284760521901621,
2014,1,1,Berkeley,soda,Taxed,5.07827383768205,
2014,1,1,Non-Berkeley,soda,Taxed,2.851745370542258,
2014,1,1,Non-Berkeley,soda,Taxed,4.5428959532389,
2014,1,1,Non-Berkeley,soda,Taxed,3.352771869479237,
2014,1,1,Berkeley,fruit drinks/flavored waters,Non-taxed,4.288271177048381,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.970383722404237,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.755426487736414,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.593006078641209,
2014,1,1,Berkeley,fruit drinks/flavored waters,Taxed,3.158051067325077,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.182710502803026,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.169069709228625,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,2.98115911770892,
2014,1,1,Berkeley,milk substitutes,Non-taxed,4.864987784550844,
2014,1,1,Non-Berkeley,milk substitutes,Non-taxed,4.801579779888447,
2014,1,1,Non-Berkeley,milk substitutes,Non-taxed,5.068037518838219,
2014,1,1,Non-Berkeley,milk substitutes,Non-taxed,4.937663561807249,
2014,1,1,Berkeley,milk substitutes,Taxed,3.249052471499216,
2014,1,1,Non-Berkeley,milk substitutes,Taxed,5.102052384569733,
2014,1,1,Non-Berkeley,milk substitutes,Taxed,4.869172645902061,
2014,1,1,Non-Berkeley,milk substitutes,Taxed,5.804622613481008,
2014,1,1,Berkeley,water,Non-taxed,.9590055716591568,
2014,1,1,Non-Berkeley,water,Non-taxed,.8977476508147795,
2014,1,1,Non-Berkeley,water,Non-taxed,.5092723535680841,
2014,1,1,Non-Berkeley,water,Non-taxed,.8369322920943874,
2014,1,1,Berkeley,milk,Non-taxed,2.8409209095602,
2014,1,1,Non-Berkeley,milk,Non-taxed,2.779749684150852,
2014,1,1,Non-Berkeley,milk,Non-taxed,2.676545545658977,
2014,1,1,Non-Berkeley,milk,Non-taxed,2.735529023263177,
2014,1,1,Berkeley,soda,Non-taxed,5.25973183640611,
2014,1,1,Berkeley,soda,Non-taxed,5.6935644732266,
2014,1,1,Non-Berkeley,soda,Non-taxed,5.379991238978739,
2014,1,1,Non-Berkeley,soda,Non-taxed,5.785360019887763,
2014,1,1,Non-Berkeley,soda,Non-taxed,5.268019247878946,
2014,1,1,Berkeley,soda,Taxed,10.3975037180601,
2014,1,1,Berkeley,soda,Taxed,10.66688064612752,
2014,1,1,Non-Berkeley,soda,Taxed,10.5771444342365,
2014,1,1,Non-Berkeley,soda,Taxed,10.23640272081865,
2014,1,1,Non-Berkeley,soda,Taxed,11.04339000778646,
2014,1,1,Berkeley,fruit drinks/flavored waters,Non-taxed,11.71338016907545,
2014,1,1,Berkeley,fruit drinks/flavored waters,Non-taxed,11.50723185130513,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.44004067809452,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,10.64529778193138,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.72705658695257,
2014,1,1,Berkeley,fruit drinks/flavored waters,Taxed,12.13663941510441,
2014,1,1,Berkeley,fruit drinks/flavored waters,Taxed,11.9558087687938,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.7649143016056,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.68658362968208,
2014,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.27592052109999,
2014,1,1,Berkeley,milk substitutes,Non-taxed,9.580059490517794,
2014,1,1,Berkeley,milk substitutes,Non-taxed,10.35960568814124,
2014,1,1,Non-Berkeley,milk substitutes,Non-taxed,9.994824738377822,
2014,1,1,Non-Berkeley,milk substitutes,Non-taxed,10.54184669320025,
2014,1,1,Non-Berkeley,milk substitutes,Non-taxed,10.70757603734261,
2014,1,1,Berkeley,milk substitutes,Taxed,10.28306494787344,
2014,1,1,Berkeley,milk substitutes,Taxed,12.72620653490437,
2014,1,1,Non-Berkeley,milk substitutes,Taxed,13.10674490463714,
2014,1,1,Non-Berkeley,milk substitutes,Taxed,13.91244007448815,
2014,1,1,Non-Berkeley,milk substitutes,Taxed,13.37327890944083,
2014,1,1,Berkeley,water,Non-taxed,3.171054967747665,
2014,1,1,Berkeley,water,Non-taxed,2.91074665567561,
2014,1,1,Non-Berkeley,water,Non-taxed,2.623030432703124,
2014,1,1,Non-Berkeley,water,Non-taxed,2.122735459397804,
2014,1,1,Non-Berkeley,water,Non-taxed,3.258688948063137,
2014,1,1,Berkeley,milk,Non-taxed,5.733025023697866,
2014,1,1,Berkeley,milk,Non-taxed,5.906273367527443,
2014,1,1,Non-Berkeley,milk,Non-taxed,5.736405544160391,
2014,1,1,Non-Berkeley,milk,Non-taxed,5.569875210851563,
2014,1,1,Non-Berkeley,milk,Non-taxed,5.660188050803931,
2014,1,2,Berkeley,soda,Non-taxed,7.007151902159728,
2014,1,2,Non-Berkeley,soda,Non-taxed,7.701022566905749,
2014,1,2,Non-Berkeley,soda,Non-taxed,5.102504911302366,
2014,1,2,Non-Berkeley,soda,Non-taxed,5.270510408414335,
2014,1,2,Berkeley,soda,Taxed,4.12320074358866,
2014,1,2,Non-Berkeley,soda,Taxed,3.592583946199241,
2014,1,2,Non-Berkeley,soda,Taxed,3.857948956466933,
2014,1,2,Non-Berkeley,soda,Taxed,2.85233677002172,
2014,1,2,Berkeley,fruit drinks/flavored waters,Non-taxed,4.130567982937763,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.068585529020534,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.603056092634878,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.966627715521513,
2014,1,2,Berkeley,fruit drinks/flavored waters,Taxed,3.104738372863065,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.165023598253103,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.015043091019331,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,2.999257134957956,
2014,1,2,Berkeley,milk substitutes,Non-taxed,4.393789862375336,
2014,1,2,Non-Berkeley,milk substitutes,Non-taxed,4.59404293121472,
2014,1,2,Non-Berkeley,milk substitutes,Non-taxed,5.041629881855362,
2014,1,2,Non-Berkeley,milk substitutes,Non-taxed,5.068489292157617,
2014,1,2,Berkeley,milk substitutes,Taxed,3.795062333192921,
2014,1,2,Non-Berkeley,milk substitutes,Taxed,4.58864115732263,
2014,1,2,Non-Berkeley,milk substitutes,Taxed,4.33436774447366,
2014,1,2,Non-Berkeley,milk substitutes,Taxed,4.877924976475581,
2014,1,2,Berkeley,water,Non-taxed,.7256172127240617,
2014,1,2,Non-Berkeley,water,Non-taxed,.8570542879081809,
2014,1,2,Non-Berkeley,water,Non-taxed,.5983361520378268,
2014,1,2,Non-Berkeley,water,Non-taxed,.7859549808800377,
2014,1,2,Berkeley,milk,Non-taxed,2.904186831553136,
2014,1,2,Non-Berkeley,milk,Non-taxed,2.819013179735644,
2014,1,2,Non-Berkeley,milk,Non-taxed,2.738392763551507,
2014,1,2,Non-Berkeley,milk,Non-taxed,2.785523897367358,
2014,1,2,Berkeley,soda,Non-taxed,5.524205334785357,
2014,1,2,Berkeley,soda,Non-taxed,5.559602231334541,
2014,1,2,Non-Berkeley,soda,Non-taxed,5.279884067824522,
2014,1,2,Non-Berkeley,soda,Non-taxed,5.892281669707427,
2014,1,2,Non-Berkeley,soda,Non-taxed,5.6695460427668,
2014,1,2,Berkeley,soda,Taxed,10.84017350151012,
2014,1,2,Berkeley,soda,Taxed,10.53080437179586,
2014,1,2,Non-Berkeley,soda,Taxed,10.8998294312984,
2014,1,2,Non-Berkeley,soda,Taxed,10.47964055723394,
2014,1,2,Non-Berkeley,soda,Taxed,10.97941194742611,
2014,1,2,Berkeley,fruit drinks/flavored waters,Non-taxed,11.71633238231624,
2014,1,2,Berkeley,fruit drinks/flavored waters,Non-taxed,11.43798375415395,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.43386437240641,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,10.80204378923071,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.73261037723693,
2014,1,2,Berkeley,fruit drinks/flavored waters,Taxed,12.07055152239875,
2014,1,2,Berkeley,fruit drinks/flavored waters,Taxed,12.49936235676081,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.99976881916653,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.08083435106909,
2014,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.43789597515017,
2014,1,2,Berkeley,milk substitutes,Non-taxed,9.663726533872932,
2014,1,2,Berkeley,milk substitutes,Non-taxed,10.20628695517395,
2014,1,2,Non-Berkeley,milk substitutes,Non-taxed,9.976635800134236,
2014,1,2,Non-Berkeley,milk substitutes,Non-taxed,11.00351575567131,
2014,1,2,Non-Berkeley,milk substitutes,Non-taxed,10.95952792304779,
2014,1,2,Berkeley,milk substitutes,Taxed,11.09718536450519,
2014,1,2,Berkeley,milk substitutes,Taxed,13.18829726118513,
2014,1,2,Non-Berkeley,milk substitutes,Taxed,12.01742733768712,
2014,1,2,Non-Berkeley,milk substitutes,Taxed,14.73989982241003,
2014,1,2,Non-Berkeley,milk substitutes,Taxed,13.43776374973726,
2014,1,2,Berkeley,water,Non-taxed,3.173000675677926,
2014,1,2,Berkeley,water,Non-taxed,2.875354444775661,
2014,1,2,Non-Berkeley,water,Non-taxed,2.572616440985679,
2014,1,2,Non-Berkeley,water,Non-taxed,2.18837572631867,
2014,1,2,Non-Berkeley,water,Non-taxed,3.210311584557606,
2014,1,2,Berkeley,milk,Non-taxed,5.845529695573891,
2014,1,2,Berkeley,milk,Non-taxed,6.056185749524827,
2014,1,2,Non-Berkeley,milk,Non-taxed,5.769958460536938,
2014,1,2,Non-Berkeley,milk,Non-taxed,5.57508854266232,
2014,1,2,Non-Berkeley,milk,Non-taxed,5.768185553965437,
2014,1,3,Berkeley,soda,Non-taxed,7.143156634028888,
2014,1,3,Non-Berkeley,soda,Non-taxed,5.574419867776405,
2014,1,3,Non-Berkeley,soda,Non-taxed,8.233607261440165,
2014,1,3,Non-Berkeley,soda,Non-taxed,5.227500719365382,
2014,1,3,Berkeley,soda,Taxed,4.109635132830577,
2014,1,3,Non-Berkeley,soda,Taxed,3.06333432817068,
2014,1,3,Non-Berkeley,soda,Taxed,4.05134404170305,
2014,1,3,Non-Berkeley,soda,Taxed,3.421404933610558,
2014,1,3,Berkeley,fruit drinks/flavored waters,Non-taxed,4.293156265954057,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.081557296558683,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.039048746423947,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.936557015888599,
2014,1,3,Berkeley,fruit drinks/flavored waters,Taxed,2.927303795980905,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.20903896365111,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,2.895183177520298,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,2.901225679469422,
2014,1,3,Berkeley,milk substitutes,Non-taxed,5.578873190345033,
2014,1,3,Non-Berkeley,milk substitutes,Non-taxed,6.157136422094889,
2014,1,3,Non-Berkeley,milk substitutes,Non-taxed,6.123755283953845,
2014,1,3,Non-Berkeley,milk substitutes,Non-taxed,6.300244908442505,
2014,1,3,Berkeley,milk substitutes,Taxed,4.227237149875013,
2014,1,3,Non-Berkeley,milk substitutes,Taxed,5.149434055505915,
2014,1,3,Non-Berkeley,milk substitutes,Taxed,4.483773028535599,
2014,1,3,Non-Berkeley,milk substitutes,Taxed,4.701403837828908,
2014,1,3,Berkeley,water,Non-taxed,.6190535969503893,
2014,1,3,Non-Berkeley,water,Non-taxed,.7295567166818295,
2014,1,3,Non-Berkeley,water,Non-taxed,.4420285881669767,
2014,1,3,Non-Berkeley,water,Non-taxed,.5761322916700996,
2014,1,3,Berkeley,milk,Non-taxed,3.090938006222275,
2014,1,3,Non-Berkeley,milk,Non-taxed,3.022995724394968,
2014,1,3,Non-Berkeley,milk,Non-taxed,2.964099167896558,
2014,1,3,Non-Berkeley,milk,Non-taxed,2.993674884278906,
2014,1,3,Berkeley,soda,Non-taxed,5.801550735151471,
2014,1,3,Berkeley,soda,Non-taxed,6.07341385359593,
2014,1,3,Non-Berkeley,soda,Non-taxed,5.908348728966052,
2014,1,3,Non-Berkeley,soda,Non-taxed,6.161193703929771,
2014,1,3,Non-Berkeley,soda,Non-taxed,6.019113198574103,
2014,1,3,Berkeley,soda,Taxed,11.05778244247859,
2014,1,3,Berkeley,soda,Taxed,10.95231956897197,
2014,1,3,Non-Berkeley,soda,Taxed,10.94409962356102,
2014,1,3,Non-Berkeley,soda,Taxed,10.73681558910433,
2014,1,3,Non-Berkeley,soda,Taxed,11.43313404297736,
2014,1,3,Berkeley,fruit drinks/flavored waters,Non-taxed,11.70107767184866,
2014,1,3,Berkeley,fruit drinks/flavored waters,Non-taxed,12.00822144683401,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.86608854930253,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.28645511094765,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.95575913818461,
2014,1,3,Berkeley,fruit drinks/flavored waters,Taxed,12.43592566183561,
2014,1,3,Berkeley,fruit drinks/flavored waters,Taxed,13.05999577132398,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,12.16040441752162,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.23854181979813,
2014,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.80907377458508,
2014,1,3,Berkeley,milk substitutes,Non-taxed,9.923840511615504,
2014,1,3,Berkeley,milk substitutes,Non-taxed,10.58089867927951,
2014,1,3,Non-Berkeley,milk substitutes,Non-taxed,10.20348290639217,
2014,1,3,Non-Berkeley,milk substitutes,Non-taxed,11.53847218292983,
2014,1,3,Non-Berkeley,milk substitutes,Non-taxed,11.1755444231995,
2014,1,3,Berkeley,milk substitutes,Taxed,12.41257231936686,
2014,1,3,Berkeley,milk substitutes,Taxed,13.15432366950398,
2014,1,3,Non-Berkeley,milk substitutes,Taxed,12.84820472728875,
2014,1,3,Non-Berkeley,milk substitutes,Taxed,15.06637309294748,
2014,1,3,Non-Berkeley,milk substitutes,Taxed,14.39493226130144,
2014,1,3,Berkeley,water,Non-taxed,3.347740395863262,
2014,1,3,Berkeley,water,Non-taxed,3.183238682742956,
2014,1,3,Non-Berkeley,water,Non-taxed,2.777119666619849,
2014,1,3,Non-Berkeley,water,Non-taxed,2.239651709167811,
2014,1,3,Non-Berkeley,water,Non-taxed,3.366789363749623,
2014,1,3,Berkeley,milk,Non-taxed,5.899471007309224,
2014,1,3,Berkeley,milk,Non-taxed,6.150466067949822,
2014,1,3,Non-Berkeley,milk,Non-taxed,5.820617319633395,
2014,1,3,Non-Berkeley,milk,Non-taxed,5.709276443650404,
2014,1,3,Non-Berkeley,milk,Non-taxed,5.775062672709705,
2014,2,4,Berkeley,soda,Non-taxed,5.893171896577014,
2014,2,4,Non-Berkeley,soda,Non-taxed,6.074207134694175,
2014,2,4,Non-Berkeley,soda,Non-taxed,6.932105542923793,
2014,2,4,Non-Berkeley,soda,Non-taxed,5.713016747420681,
2014,2,4,Berkeley,soda,Taxed,3.912434018567058,
2014,2,4,Non-Berkeley,soda,Taxed,3.334058739322946,
2014,2,4,Non-Berkeley,soda,Taxed,4.644625271957744,
2014,2,4,Non-Berkeley,soda,Taxed,3.263317663963766,
2014,2,4,Berkeley,fruit drinks/flavored waters,Non-taxed,4.667809783599113,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.163132914955018,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.300159224612868,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.817804950949001,
2014,2,4,Berkeley,fruit drinks/flavored waters,Taxed,3.798722163566379,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.875339244541815,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.768417104777814,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.366794888924174,
2014,2,4,Berkeley,milk substitutes,Non-taxed,5.501720052964508,
2014,2,4,Non-Berkeley,milk substitutes,Non-taxed,5.579870192091638,
2014,2,4,Non-Berkeley,milk substitutes,Non-taxed,5.929436917329626,
2014,2,4,Non-Berkeley,milk substitutes,Non-taxed,6.037403886597315,
2014,2,4,Berkeley,milk substitutes,Taxed,4.390317433425034,
2014,2,4,Non-Berkeley,milk substitutes,Taxed,4.511703078890619,
2014,2,4,Non-Berkeley,milk substitutes,Taxed,6.833630764273578,
2014,2,4,Non-Berkeley,milk substitutes,Taxed,4.95979443231783,
2014,2,4,Berkeley,water,Non-taxed,.7853413973433783,
2014,2,4,Non-Berkeley,water,Non-taxed,.8155967372832694,
2014,2,4,Non-Berkeley,water,Non-taxed,.5155936783007238,
2014,2,4,Non-Berkeley,water,Non-taxed,.5477587208093564,
2014,2,4,Berkeley,milk,Non-taxed,3.035208323664805,
2014,2,4,Non-Berkeley,milk,Non-taxed,2.987424133514866,
2014,2,4,Non-Berkeley,milk,Non-taxed,2.907659640987245,
2014,2,4,Non-Berkeley,milk,Non-taxed,2.949609482676093,
2014,2,4,Berkeley,soda,Non-taxed,5.343395607060755,
2014,2,4,Berkeley,soda,Non-taxed,5.473396776604282,
2014,2,4,Non-Berkeley,soda,Non-taxed,5.55041840797039,
2014,2,4,Non-Berkeley,soda,Non-taxed,5.910598043639798,
2014,2,4,Non-Berkeley,soda,Non-taxed,5.53602297088362,
2014,2,4,Berkeley,soda,Taxed,10.6372762429583,
2014,2,4,Berkeley,soda,Taxed,10.78550920584559,
2014,2,4,Non-Berkeley,soda,Taxed,11.04904436857382,
2014,2,4,Non-Berkeley,soda,Taxed,10.40502063147925,
2014,2,4,Non-Berkeley,soda,Taxed,11.80427201019295,
2014,2,4,Berkeley,fruit drinks/flavored waters,Non-taxed,11.81618984226136,
2014,2,4,Berkeley,fruit drinks/flavored waters,Non-taxed,11.79237614365597,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.6836067869726,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.0749530482917,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.87374492139746,
2014,2,4,Berkeley,fruit drinks/flavored waters,Taxed,12.1751196574883,
2014,2,4,Berkeley,fruit drinks/flavored waters,Taxed,12.73450936387333,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Taxed,12.35781783718128,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.83864591090977,
2014,2,4,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.43021223106918,
2014,2,4,Berkeley,milk substitutes,Non-taxed,9.99394650320882,
2014,2,4,Berkeley,milk substitutes,Non-taxed,10.59900673893198,
2014,2,4,Non-Berkeley,milk substitutes,Non-taxed,10.53720316967861,
2014,2,4,Non-Berkeley,milk substitutes,Non-taxed,11.79577907887577,
2014,2,4,Non-Berkeley,milk substitutes,Non-taxed,11.26574121338929,
2014,2,4,Berkeley,milk substitutes,Taxed,12.85245934075792,
2014,2,4,Berkeley,milk substitutes,Taxed,13.67025650543849,
2014,2,4,Non-Berkeley,milk substitutes,Taxed,13.26983153186256,
2014,2,4,Non-Berkeley,milk substitutes,Taxed,13.84609759085315,
2014,2,4,Non-Berkeley,milk substitutes,Taxed,13.54549360967673,
2014,2,4,Berkeley,water,Non-taxed,3.462612938311263,
2014,2,4,Berkeley,water,Non-taxed,3.220657707060535,
2014,2,4,Non-Berkeley,water,Non-taxed,2.802219341397552,
2014,2,4,Non-Berkeley,water,Non-taxed,2.313448703734479,
2014,2,4,Non-Berkeley,water,Non-taxed,3.412988396275723,
2014,2,4,Berkeley,milk,Non-taxed,5.920619513533514,
2014,2,4,Berkeley,milk,Non-taxed,6.20362513871959,
2014,2,4,Non-Berkeley,milk,Non-taxed,5.858218257486382,
2014,2,4,Non-Berkeley,milk,Non-taxed,5.709291481745352,
2014,2,4,Non-Berkeley,milk,Non-taxed,5.835476127517851,
2014,2,5,Berkeley,soda,Non-taxed,5.615336862155956,
2014,2,5,Non-Berkeley,soda,Non-taxed,5.304853193385354,
2014,2,5,Non-Berkeley,soda,Non-taxed,4.593377765515995,
2014,2,5,Non-Berkeley,soda,Non-taxed,3.009238496156601,
2014,2,5,Berkeley,soda,Taxed,4.073667059978903,
2014,2,5,Non-Berkeley,soda,Taxed,3.353599262278772,
2014,2,5,Non-Berkeley,soda,Taxed,5.256871101831939,
2014,2,5,Non-Berkeley,soda,Taxed,3.458163819924078,
2014,2,5,Berkeley,fruit drinks/flavored waters,Non-taxed,5.04337906116687,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.537304340843146,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.567304340418709,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.858481378269849,
2014,2,5,Berkeley,fruit drinks/flavored waters,Taxed,3.638342700139351,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.749345130780277,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.543628878087489,
2014,2,5,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.295929524665401,
2014,2,5,Berkeley,milk substitutes,Non-taxed,6.23137882170721,
2014,2,5,Non-Berkeley,milk substitutes,Non-taxed,6.02929036050906,
2014,2,5,Non-Berkeley,milk substitutes,Non-taxed,6.699941831159225,
2014,2,5,Non-Berkeley,milk substitutes,Non-taxed,6.101275713112001,
2014,2,5,Berkeley,milk substitutes,Taxed,4.509291314319635,
2014,2,5,Non-Berkeley,milk substitutes,Taxed,4.596837487280715,
2014,2,5,Non-Berkeley,milk substitutes,Taxed,4.906376069863529,
